occur_year,boro,precinct,statistical_murder_flag,vic_age_group,vic_sex,vic_race
2009,The Bronx,41,No,18-24,Male,Black Hispanic
2009,The Bronx,41,No,25-44,Male,Black
2009,Brooklyn,77,No,18-24,Male,Black
2009,Brooklyn,77,Yes,18-24,Male,Black
2009,Manhattan,28,No,18-24,Male,Black
2009,Brooklyn,60,No,25-44,Male,Black
2009,Brooklyn,60,No,25-44,Male,Black
2009,Brooklyn,71,No,0-17,Male,Black
2009,Queens,103,Yes,25-44,Male,Black
2009,Brooklyn,67,No,18-24,Male,Black
2009,Brooklyn,67,Yes,18-24,Male,Black
2009,Manhattan,23,No,25-44,Male,Black Hispanic
2009,Brooklyn,67,No,18-24,Male,Black
2009,Brooklyn,67,No,0-17,Male,Black
2009,Manhattan,33,Yes,18-24,Male,White Hispanic
2009,Staten Island,120,No,18-24,Male,Black
2009,Brooklyn,83,No,25-44,Male,Black Hispanic
2009,Brooklyn,83,No,25-44,Male,Black Hispanic
2009,The Bronx,46,No,25-44,Female,Black
2009,The Bronx,46,No,25-44,Male,Black
2009,The Bronx,52,No,0-17,Male,Black
2009,Manhattan,32,Yes,25-44,Male,Black
2009,Brooklyn,71,No,25-44,Male,Black
2009,The Bronx,47,No,45-64,Male,Asian or Pacific Islander
2009,Brooklyn,70,Yes,18-24,Female,White Hispanic
2009,Queens,102,No,25-44,Male,Black
2009,The Bronx,49,No,25-44,Male,Black
2009,The Bronx,47,No,25-44,Male,Black
2009,Queens,101,No,25-44,Male,Black
2009,Brooklyn,63,Yes,25-44,Male,Black
2009,The Bronx,43,No,25-44,Male,Black
2009,Staten Island,120,No,18-24,Male,Black
2009,Brooklyn,88,Yes,25-44,Male,Black
2009,Brooklyn,70,No,25-44,Male,Black Hispanic
2009,Manhattan,23,No,18-24,Male,White Hispanic
2009,The Bronx,42,No,18-24,Male,Black Hispanic
2009,Brooklyn,81,No,25-44,Male,Black
2009,Brooklyn,67,No,18-24,Male,Black
2009,Brooklyn,67,Yes,18-24,Male,Black
2009,Brooklyn,67,No,25-44,Male,Black
2009,Brooklyn,67,Yes,25-44,Male,Black
2009,Queens,113,No,18-24,Male,Black
2009,Queens,113,Yes,18-24,Male,Black
2009,Queens,113,No,25-44,Male,Black
2009,Queens,113,Yes,25-44,Male,Black
2009,Brooklyn,88,No,25-44,Male,Black
2009,Brooklyn,77,No,25-44,Male,Black
2009,The Bronx,48,No,25-44,Male,White Hispanic
2009,The Bronx,42,No,18-24,Female,Black
2009,The Bronx,48,No,0-17,Male,Black Hispanic
2009,Brooklyn,88,No,25-44,Male,Black
2009,The Bronx,42,No,18-24,Male,Black
2009,The Bronx,42,No,0-17,Male,Black
2009,The Bronx,48,No,18-24,Male,Black
2009,The Bronx,48,No,18-24,Male,Black
2009,Brooklyn,75,No,25-44,Male,Black
2009,Brooklyn,77,No,25-44,Male,Black
2009,Brooklyn,75,No,18-24,Male,Black
2009,Brooklyn,88,No,18-24,Male,Black
2009,Brooklyn,90,No,25-44,Female,White Hispanic
2009,Queens,113,No,18-24,Male,Black
2009,The Bronx,46,No,45-64,Female,White Hispanic
2009,The Bronx,46,No,45-64,Female,White Hispanic
2009,Brooklyn,90,Yes,25-44,Female,Black
2009,Staten Island,120,No,0-17,Male,Black
2009,Manhattan,28,No,0-17,Female,Black
2009,Manhattan,7,No,18-24,Male,Black
2009,Brooklyn,79,No,0-17,Female,Black
2009,Staten Island,120,No,25-44,Male,Black
2009,The Bronx,44,No,65+,Male,White Hispanic
2009,Manhattan,14,Yes,25-44,Male,Black
2009,Queens,109,No,18-24,Male,White
2009,Brooklyn,61,No,0-17,Male,White Hispanic
2009,Brooklyn,75,No,25-44,Male,Black
2009,Brooklyn,83,No,18-24,Male,Black
2009,Brooklyn,71,No,18-24,Male,Black
2009,Queens,100,No,18-24,Male,Black
2009,The Bronx,46,No,18-24,Male,Black
2009,Brooklyn,71,No,18-24,Male,Black
2009,The Bronx,40,Yes,25-44,Male,Black Hispanic
2009,The Bronx,47,No,18-24,Male,Black
2009,The Bronx,47,No,25-44,Male,Black
2009,Queens,106,No,18-24,Male,Asian or Pacific Islander
2009,The Bronx,42,No,0-17,Male,Black
2009,Brooklyn,70,No,25-44,Male,Black
2009,Brooklyn,75,No,0-17,Male,Black
2009,The Bronx,40,No,25-44,Female,Black Hispanic
2009,Queens,100,No,18-24,Male,Black
2009,Queens,105,No,18-24,Male,Black
2009,Queens,105,No,18-24,Male,Black
2009,The Bronx,40,No,18-24,Male,Black Hispanic
2009,Brooklyn,75,No,18-24,Male,White Hispanic
2009,Brooklyn,67,Yes,25-44,Male,Black
2009,The Bronx,47,No,25-44,Male,Black
2009,Queens,107,Yes,25-44,Female,Black
2009,The Bronx,41,Yes,0-17,Male,White Hispanic
2009,The Bronx,43,No,18-24,Male,Black
2009,The Bronx,43,No,18-24,Male,Black
2009,Brooklyn,73,No,18-24,Male,Black
2009,Queens,103,Yes,25-44,Male,Black
2009,Brooklyn,83,No,18-24,Male,White Hispanic
2009,Queens,113,Yes,18-24,Male,Black
2009,The Bronx,47,Yes,18-24,Male,Black
2009,Brooklyn,67,No,18-24,Male,Black
2009,Queens,101,No,0-17,Male,Black
2009,Queens,101,No,0-17,Male,Black
2009,The Bronx,47,Yes,25-44,Male,Black
2009,Brooklyn,79,No,18-24,Male,Black
2009,The Bronx,41,No,18-24,Male,Black
2009,Manhattan,25,No,18-24,Male,Black
2009,Queens,103,No,18-24,Male,Black
2009,The Bronx,47,No,18-24,Male,Black
2009,Brooklyn,75,No,0-17,Male,Black
2009,Queens,113,No,0-17,Male,Black
2009,Brooklyn,90,Yes,25-44,Male,Black Hispanic
2009,Manhattan,24,No,18-24,Male,Black
2009,The Bronx,43,No,0-17,Male,Black
2009,Brooklyn,83,No,18-24,Male,Black
2009,Queens,107,Yes,18-24,Male,Black
2009,The Bronx,42,No,18-24,Female,Black
2009,The Bronx,42,No,18-24,Male,Black
2009,Brooklyn,77,Yes,25-44,Male,Black
2009,Brooklyn,81,No,18-24,Male,Black
2009,The Bronx,43,No,25-44,Male,Black
2009,The Bronx,40,No,18-24,Male,Black
